# Site: US-Akn
# Version: 5-5
TIMESTAMP_START,TIMESTAMP_END,USTAR_1_2_1,WD_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
201209170200,201209170230,0.078,184.812,0.526,0.217,-2.35,-1.147
201209170230,201209170300,0.077,137.335,0.406,1.573,-3.739,-2.645
201209170300,201209170330,0.048,141.957,0.341,-0.102,-2.786,-0.85
201209170330,201209170400,0.122,95.672,0.736,2.82,-8.683,-4.192
201209170400,201209170430,0.14,134.073,0.873,0.117,-5.851,-2.39
201209170430,201209170500,0.216,106.675,0.783,1.765,-9.402,-2.502
201209170500,201209170530,0.142,87.328,0.616,1.783,-7.889,-7.296
201209170530,201209170600,0.129,87.123,0.584,3.179,-8.744,-4.746
201209170600,201209170630,0.131,136.805,0.678,1.322,-4.347,-3.677
201209170630,201209170700,0.127,84.095,0.46,2.703,-1.734,-2.87
201209170700,201209170730,0.223,99.014,0.605,2.609,18.878,13.034
201209170730,201209170800,0.278,121.494,0.682,-1.033,55.418,13.582
201209170800,201209170830,0.336,167.861,1.013,-5.224,88.313,27.938
201209170830,201209170900,0.488,177.088,1.694,-3.173,145.838,91.767
201209170900,201209170930,0.555,185.638,1.699,-8.32,201.558,133.31
201209170930,201209171000,0.567,201.709,2.069,-15.697,134.22,103.658
201209171000,201209171030,0.399,208.724,1.41,-8.47,129.819,162.318
201209171030,201209171100,0.548,172.832,1.911,-16.1,157.971,228.734
201209171100,201209171130,0.611,194.57,2.246,-14.495,226.212,290.594
201209171130,201209171200,0.69,184.659,2.459,-12.382,192.951,219.465
201209171200,201209171230,0.754,181.186,2.435,-12.994,215.519,263.793
201209171230,201209171300,0.702,163.838,2.549,-14.579,173.371,234.427
201209171300,201209171330,0.735,174.612,2.525,-10.301,130.891,178.696
201209171330,201209171400,0.698,177.077,2.361,-11.668,53.482,212.047
201209171400,201209171430,0.645,169.286,2.219,-10.112,81.184,170.099
201209171430,201209171500,0.69,165.473,2.282,-5.131,21.799,100.087
201209171500,201209171530,0.726,161.657,2.45,-11.8,161.464,170.546
201209171530,201209171600,-9999,-9999,-9999,-9999,-9999,-9999
201209171600,201209171630,-9999,-9999,-9999,-9999,-9999,-9999
201209171630,201209171700,-9999,-9999,-9999,-9999,-9999,-9999
201209171700,201209171730,0.284,132.204,0.901,-3.961,-6.469,82.17
201209171730,201209171800,0.355,141.095,1.454,1.003,-37.967,50.316
201209171800,201209171830,0.366,155.398,1.506,1.985,-27.618,31.15
201209171830,201209171900,0.339,156.411,1.424,1.155,-27.49,28.396
201209171900,201209171930,0.486,155.954,2.001,4.104,-45.464,44.443
201209171930,201209172000,0.497,160.949,2.168,2.827,-36.465,22.037
201209172000,201209172030,0.548,158.781,2.104,3.486,-35.071,17.951
201209172030,201209172100,0.527,156.529,1.957,4.931,-40.372,5.623
201209172100,201209172130,0.634,157.463,2.405,6.195,-35.701,-0.047
201209172130,201209172200,0.61,164.417,2.305,5.169,-23.396,4.094
201209172200,201209172230,0.58,163.908,2.086,3.873,-25.587,1.89
201209172230,201209172300,0.469,167.236,2.011,2.482,-13.615,-0.061
201209172300,201209172330,0.542,166.248,2.199,3.761,-12.379,0.643
201209172330,201209180000,0.561,170.752,2.354,4.437,-12.6,2.087
201209180000,201209180030,0.725,173.489,2.66,3.05,-7.914,3.375
201209180030,201209180100,0.64,176.789,2.521,5.319,-16.717,5.289
201209180100,201209180130,0.648,182.729,2.31,4.212,-13.789,3.524
201209180130,201209180200,-9999,-9999,-9999,-9999,-9999,-9999
201209180200,201209180230,-9999,-9999,-9999,-9999,-9999,-9999
201209180230,201209180300,-9999,-9999,-9999,-9999,-9999,-9999
201209180300,201209180330,0.57,190.468,2.254,1.075,-31.507,17.05
201209180330,201209180400,-9999,-9999,-9999,-9999,-9999,-9999
201209180400,201209180430,-9999,-9999,-9999,-9999,-9999,-9999
201209180430,201209180500,-9999,-9999,-9999,-9999,-9999,-9999
201209180500,201209180530,-9999,-9999,-9999,-9999,-9999,-9999
201209180530,201209180600,-9999,-9999,-9999,-9999,-9999,-9999
201209180600,201209180630,-9999,-9999,-9999,-9999,-9999,-9999
201209180630,201209180700,0.477,204.713,1.769,4.512,-14.809,19.957
201209180700,201209180730,0.669,194.144,2.407,0.152,6.479,49.186
201209180730,201209180800,-9999,-9999,-9999,-9999,-9999,-9999
201209180800,201209180830,-9999,-9999,-9999,-9999,-9999,-9999
201209180830,201209180900,-9999,-9999,-9999,-9999,-9999,-9999
201209180900,201209180930,-9999,-9999,-9999,-9999,-9999,-9999
201209180930,201209181000,-9999,-9999,-9999,-9999,-9999,-9999
201209181000,201209181030,-9999,-9999,-9999,-9999,-9999,-9999
201209181030,201209181100,-9999,-9999,-9999,-9999,-9999,-9999
201209181100,201209181130,-9999,-9999,-9999,-9999,-9999,-9999
201209181130,201209181200,-9999,-9999,-9999,-9999,-9999,-9999
201209181200,201209181230,-9999,-9999,-9999,-9999,-9999,-9999
201209181230,201209181300,-9999,-9999,-9999,-9999,-9999,-9999
201209181300,201209181330,-9999,-9999,-9999,-9999,-9999,-9999
201209181330,201209181400,-9999,-9999,-9999,-9999,-9999,-9999
201209181400,201209181430,0.959,233.931,2.864,-12.356,66.364,300.298
201209181430,201209181500,0.758,250.693,2.673,-7.321,4.759,129.932
201209181500,201209181530,0.767,237.658,2.492,-9.178,9.712,163.338
201209181530,201209181600,0.78,237.33,2.582,-9.288,15.859,164.069
201209181600,201209181630,0.579,231.019,1.968,-5.562,4.137,100.269
201209181630,201209181700,0.583,206.308,2.01,-7.846,24.093,96.956
201209181700,201209181730,0.535,202.375,1.989,-3.081,-3.472,73.703
201209181730,201209181800,0.443,200.135,2.062,-0.301,-11.11,32.224
201209181800,201209181830,0.393,207.902,1.624,2.172,-14.602,19.16
201209181830,201209181900,0.466,208.837,1.481,3.588,-27.57,14.72
201209181900,201209181930,0.398,218.204,1.621,3.599,-29.459,7.483
201209181930,201209182000,0.41,212.141,1.547,3.441,-17.582,3.321
201209182000,201209182030,0.382,223.32,1.484,6.034,-18.949,3.923
201209182030,201209182100,0.415,225.765,1.634,4.315,-10.928,2.231
201209182100,201209182130,0.445,242.941,1.565,5.346,-20.797,-0.646
201209182130,201209182200,0.314,264.394,1.262,2.191,-14.778,-2.73
201209182200,201209182230,0.084,240.942,0.685,2.161,-4.9,-1.526
201209182230,201209182300,0.102,233.735,0.631,2.161,-5.939,-5.285
201209182300,201209182330,0.107,252.266,0.798,3.605,-6.431,-6.157
201209182330,201209190000,0.087,250.011,0.604,1.815,-3.434,-1.857
201209190000,201209190030,0.089,256.631,0.678,9.066,-5.087,-4.675
201209190030,201209190100,0.13,261.089,0.809,1.624,-3.799,-2.954
201209190100,201209190130,0.184,284.657,1.013,2.667,-7.733,-0.745
201209190130,201209190200,0.177,292.758,1.107,2.712,-4.262,2.033
201209190200,201209190230,0.258,309.771,1.21,8.318,-7.904,1.67
201209190230,201209190300,0.247,311.866,1.219,3.075,-8.677,0.474
201209190300,201209190330,0.216,318.937,1.126,4.252,-12.108,1.941
201209190330,201209190400,0.288,317.738,1.225,2.567,-12.867,0.484
201209190400,201209190430,0.289,330.886,1.142,8.032,-15.186,1.589
201209190430,201209190500,0.352,335.319,1.4,3.873,-19.04,1.781
201209190500,201209190530,0.25,333.136,0.954,4.428,-14.258,-0.72
201209190530,201209190600,0.236,340.184,0.85,13.982,-11.061,6.969
201209190600,201209190630,0.221,352.877,0.772,9.073,-12.002,9.801
201209190630,201209190700,0.322,13.854,0.906,14.0,-23.558,39.341
201209190700,201209190730,0.392,22.901,1.162,12.422,-12.827,52.22
201209190730,201209190800,0.506,28.437,1.361,8.567,9.573,77.231
201209190800,201209190830,-9999,-9999,-9999,-9999,-9999,-9999
201209190830,201209190900,0.683,47.429,1.617,-0.986,29.011,147.825
201209190900,201209190930,0.867,58.724,2.394,-7.302,33.208,176.37
201209190930,201209191000,0.87,57.134,2.641,-10.78,61.136,186.545
201209191000,201209191030,0.832,55.174,2.464,-10.025,75.423,222.582
201209191030,201209191100,0.672,50.038,2.225,-16.235,110.248,170.281
201209191100,201209191130,0.867,57.253,2.466,-13.114,256.667,311.704
201209191130,201209191200,0.703,42.561,1.799,-9.571,254.251,286.386
201209191200,201209191230,0.751,63.585,2.032,-12.959,271.576,296.764
201209191230,201209191300,0.715,73.314,1.895,-14.544,297.597,342.724
201209191300,201209191330,0.589,73.734,2.286,-9.157,183.991,198.764
201209191330,201209191400,0.697,57.996,1.951,-12.999,207.083,261.812
201209191400,201209191430,0.668,55.663,2.042,-11.243,124.75,221.893
201209191430,201209191500,0.617,35.446,1.729,-16.888,232.531,321.782
201209191500,201209191530,0.633,47.907,1.892,-13.02,118.953,208.357
201209191530,201209191600,0.446,34.123,1.126,-7.078,76.866,195.7
201209191600,201209191630,0.384,20.874,1.159,-3.543,50.076,142.544
201209191630,201209191700,0.427,68.933,1.213,-4.346,3.714,123.287
201209191700,201209191730,0.468,80.011,1.421,1.604,-20.039,83.069
201209191730,201209191800,0.423,68.613,1.161,1.945,-22.291,44.985
201209191800,201209191830,0.416,76.863,1.61,1.477,-27.197,17.497
201209191830,201209191900,0.585,84.789,1.816,3.893,-25.437,8.711
201209191900,201209191930,0.497,87.775,1.671,1.123,-22.173,8.843
201209191930,201209192000,0.416,87.653,1.433,1.154,-20.578,2.098
201209192000,201209192030,0.382,86.761,1.469,1.473,-22.44,1.269
201209192030,201209192100,0.449,86.478,1.694,2.948,-26.135,16.502
201209192100,201209192130,0.507,85.885,1.729,4.813,-26.369,21.692
201209192130,201209192200,0.462,83.316,1.612,2.208,-21.566,6.027
201209192200,201209192230,0.48,90.518,1.861,3.304,-21.668,6.948
201209192230,201209192300,0.484,88.842,1.59,4.238,-23.488,6.975
201209192300,201209192330,0.475,95.389,1.852,2.34,-22.861,4.634
201209192330,201209200000,0.455,99.883,1.591,2.084,-23.456,0.769
201209200000,201209200030,0.349,91.47,1.517,0.828,-22.744,-0.008
201209200030,201209200100,0.291,85.303,1.288,1.728,-22.03,-2.217
201209200100,201209200130,0.29,85.735,1.139,1.072,-22.011,-2.201
201209200130,201209200200,0.219,67.405,0.746,9.69,-18.906,-1.825
201209200200,201209200230,0.213,49.939,0.751,4.202,-16.432,-4.138
201209200230,201209200300,0.308,42.978,0.924,6.822,-25.617,-5.762
201209200300,201209200330,0.36,61.717,1.184,4.975,-25.466,-2.74
201209200330,201209200400,0.254,51.436,0.926,9.266,-18.808,0.158
201209200400,201209200430,0.317,40.901,0.958,4.757,-22.548,2.659
201209200430,201209200500,0.309,42.944,1.117,2.945,-23.251,3.009
201209200500,201209200530,0.274,31.223,0.986,4.399,-18.325,3.542
201209200530,201209200600,0.234,38.137,0.787,5.862,-17.649,-1.305
201209200600,201209200630,0.263,44.141,0.95,3.626,-18.585,1.464
201209200630,201209200700,0.407,43.214,1.305,6.598,-24.276,16.354
201209200700,201209200730,0.296,46.981,0.806,4.73,-9.793,15.966
201209200730,201209200800,0.453,63.066,1.183,0.54,42.484,54.988
201209200800,201209200830,0.63,64.066,1.725,-8.688,109.402,84.691
201209200830,201209200900,0.594,72.664,1.507,-13.91,139.253,86.648
201209200900,201209200930,0.535,94.112,1.861,-16.169,157.634,109.66
201209200930,201209201000,0.496,73.11,1.217,-14.748,209.607,140.402
201209201000,201209201030,0.683,100.766,1.776,-14.915,211.33,164.969
201209201030,201209201100,0.584,92.363,1.75,-15.973,247.72,210.069
201209201100,201209201130,0.741,52.6,1.787,-19.101,331.032,293.172
201209201130,201209201200,0.582,84.767,1.845,-16.678,234.098,250.431
201209201200,201209201230,0.625,92.27,1.645,-20.291,199.992,271.346
201209201230,201209201300,0.554,72.982,1.455,-13.988,231.049,216.334
201209201300,201209201330,0.511,80.226,1.522,-12.192,184.37,207.353
201209201330,201209201400,0.48,97.371,1.403,-17.814,216.51,261.19
201209201400,201209201430,0.41,146.34,1.089,-13.253,187.973,224.408
201209201430,201209201500,0.461,108.35,1.09,-10.231,166.588,219.051
201209201500,201209201530,0.319,105.646,1.024,-8.196,17.966,134.362
201209201530,201209201600,0.267,112.313,0.943,-6.688,-10.401,98.542
201209201600,201209201630,0.196,111.413,0.524,-3.123,-9.351,120.396
201209201630,201209201700,0.259,102.05,0.685,-1.606,-10.116,86.959
201209201700,201209201730,0.15,90.06,0.486,-0.667,-13.266,39.785
201209201730,201209201800,0.126,131.157,0.6,0.057,-10.741,20.448
201209201800,201209201830,0.123,105.303,0.653,0.763,-10.475,11.579
201209201830,201209201900,0.136,147.969,0.764,0.583,-7.94,2.471
201209201900,201209201930,0.097,83.239,0.681,1.168,-10.741,3.927
201209201930,201209202000,0.147,81.748,0.88,1.637,-18.238,4.554
201209202000,201209202030,0.181,91.472,0.91,0.731,-15.483,1.797
201209202030,201209202100,0.133,93.409,0.854,0.649,-13.494,0.976
201209202100,201209202130,0.164,78.346,0.978,1.724,-18.76,2.374
201209202130,201209202200,0.168,80.763,1.008,0.798,-14.115,0.012
201209202200,201209202230,0.177,84.935,0.999,1.27,-13.285,-0.352
201209202230,201209202300,0.201,78.207,1.024,2.218,-22.259,-3.037
201209202300,201209202330,0.171,117.471,1.069,0.226,-12.256,-1.555
201209202330,201209210000,0.131,88.958,0.797,0.789,-13.053,-2.801
201209210000,201209210030,0.094,88.455,0.646,0.811,-8.476,-2.059
201209210030,201209210100,0.108,34.694,0.67,1.55,-12.67,-6.002
201209210100,201209210130,0.095,19.013,0.559,0.893,-7.103,-4.942
201209210130,201209210200,0.083,13.388,0.527,1.24,-7.5,-5.131
201209210200,201209210230,0.073,217.701,0.417,0.813,0.302,-2.412
201209210230,201209210300,-9999,-9999,-9999,-9999,-9999,-9999
201209210300,201209210330,-9999,-9999,-9999,-9999,-9999,-9999
201209210330,201209210400,-9999,-9999,-9999,-9999,-9999,-9999
201209210400,201209210430,-9999,-9999,-9999,-9999,-9999,-9999
201209210430,201209210500,-9999,-9999,-9999,-9999,-9999,-9999
201209210500,201209210530,-9999,-9999,-9999,-9999,-9999,-9999
201209210530,201209210600,-9999,-9999,-9999,-9999,-9999,-9999
201209210600,201209210630,-9999,-9999,-9999,-9999,-9999,-9999
201209210630,201209210700,-9999,-9999,-9999,-9999,-9999,-9999
201209210700,201209210730,-9999,-9999,-9999,-9999,-9999,-9999
201209210730,201209210800,0.07,176.001,0.256,17.287,6.568,22.572
201209210800,201209210830,0.123,116.035,0.296,19.356,28.135,21.094
201209210830,201209210900,0.14,179.305,0.493,12.986,82.276,30.289
201209210900,201209210930,0.168,208.93,0.765,-22.293,153.677,93.936
201209210930,201209211000,0.198,160.459,0.849,-12.958,121.549,138.216
201209211000,201209211030,0.336,106.251,0.973,-10.983,133.731,218.578
201209211030,201209211100,0.222,106.033,0.93,-13.754,77.659,233.944
201209211100,201209211130,0.163,40.674,0.874,-10.508,59.002,161.302
201209211130,201209211200,0.219,358.443,0.679,-7.906,33.41,103.87
201209211200,201209211230,0.295,329.285,0.9,-5.691,170.643,205.596
201209211230,201209211300,0.259,7.781,0.823,-5.814,83.649,96.171
201209211300,201209211330,0.25,78.026,0.607,-14.833,123.041,263.195
201209211330,201209211400,0.393,142.84,1.105,-15.878,296.024,294.692
201209211400,201209211430,0.317,221.187,1.168,-12.174,245.658,295.223
201209211430,201209211500,0.38,251.091,1.449,-12.936,183.803,210.815
201209211500,201209211530,0.474,269.748,1.411,-10.68,189.532,209.473
201209211530,201209211600,0.253,270.566,0.917,-7.378,140.899,185.199
201209211600,201209211630,0.354,219.597,1.12,-7.234,56.007,237.796
201209211630,201209211700,0.206,212.258,0.737,-3.248,2.348,126.878
201209211700,201209211730,0.176,194.708,0.862,-2.529,-17.738,46.937
201209211730,201209211800,0.113,188.152,0.864,-0.669,-8.179,12.862
201209211800,201209211830,0.147,172.214,0.867,-0.257,-14.322,13.498
201209211830,201209211900,0.204,179.869,1.088,0.982,-22.782,9.933
201209211900,201209211930,0.203,175.119,0.996,1.401,-24.108,6.2
201209211930,201209212000,0.104,179.306,0.791,0.039,-13.745,1.34
201209212000,201209212030,0.061,149.1,0.62,0.217,-3.465,0.85
201209212030,201209212100,0.137,152.987,0.904,0.818,-13.619,0.976
201209212100,201209212130,0.109,140.993,0.777,1.226,-12.559,2.925
201209212130,201209212200,0.134,113.999,0.914,1.026,-15.176,1.886
201209212200,201209212230,0.168,153.731,0.78,0.077,-15.907,-0.81
201209212230,201209212300,0.101,198.97,0.892,0.793,-11.318,-2.383
201209212300,201209212330,0.153,205.832,1.016,0.646,-14.011,-3.626
201209212330,201209220000,0.116,198.256,0.973,0.295,-11.388,-2.276
201209220000,201209220030,0.13,191.033,0.959,0.711,-15.113,-3.283
201209220030,201209220100,0.083,208.264,0.732,0.547,-8.201,-1.727
201209220100,201209220130,0.089,243.515,0.849,0.403,-6.605,-1.93
201209220130,201209220200,0.06,262.978,0.559,0.147,-3.612,-0.847
201209220200,201209220230,0.054,242.041,0.703,0.209,-2.979,-0.399
201209220230,201209220300,0.03,209.307,0.44,0.218,0.106,-0.478
201209220300,201209220330,0.013,204.5,0.283,-0.261,-0.035,-1.09
201209220330,201209220400,-9999,-9999,-9999,-9999,-9999,-9999
201209220400,201209220430,-9999,-9999,-9999,-9999,-9999,-9999
201209220430,201209220500,-9999,-9999,-9999,-9999,-9999,-9999
201209220500,201209220530,-9999,-9999,-9999,-9999,-9999,-9999
201209220530,201209220600,-9999,-9999,-9999,-9999,-9999,-9999
201209220600,201209220630,-9999,-9999,-9999,-9999,-9999,-9999
201209220630,201209220700,-9999,-9999,-9999,-9999,-9999,-9999
201209220700,201209220730,-9999,-9999,-9999,-9999,-9999,-9999
201209220730,201209220800,-9999,-9999,-9999,-9999,-9999,-9999
201209220800,201209220830,0.334,256.19,0.974,16.042,44.623,39.407
201209220830,201209220900,0.643,274.338,1.979,5.509,106.105,81.507
201209220900,201209220930,0.63,277.499,1.999,-11.806,145.864,110.75
201209220930,201209221000,0.721,278.174,2.555,-12.777,162.297,160.905
201209221000,201209221030,0.764,289.788,2.644,-19.063,186.474,206.269
201209221030,201209221100,0.642,266.071,2.484,-13.326,153.696,194.588
201209221100,201209221130,0.822,275.571,2.593,-16.335,238.598,222.274
201209221130,201209221200,0.607,282.102,2.566,-10.926,90.561,206.906
201209221200,201209221230,0.951,260.38,2.99,-13.671,309.032,339.994
201209221230,201209221300,0.834,262.192,2.69,-11.341,225.848,268.916
201209221300,201209221330,0.807,276.087,2.799,-12.509,219.603,211.84
201209221330,201209221400,0.888,260.37,3.051,-12.151,243.013,362.023
201209221400,201209221430,0.786,267.467,2.955,-20.437,84.575,178.626
201209221430,201209221500,0.724,261.042,2.279,-6.814,98.487,197.652
201209221500,201209221530,0.772,260.284,2.343,-10.737,120.25,233.548
201209221530,201209221600,0.853,254.71,2.773,-9.189,144.31,233.529
201209221600,201209221630,0.633,259.154,1.93,-4.714,30.677,172.179
201209221630,201209221700,0.611,250.777,2.014,-5.432,19.434,181.108
201209221700,201209221730,0.492,253.129,1.717,-1.846,-18.963,99.73
201209221730,201209221800,0.272,247.482,1.365,-4.172,-33.041,47.61
201209221800,201209221830,0.174,226.031,1.188,2.382,-30.579,22.919
201209221830,201209221900,0.203,219.728,1.154,1.844,-39.127,23.392
201209221900,201209221930,0.128,231.817,1.149,-0.1,-14.866,6.812
201209221930,201209222000,0.145,227.516,1.125,5.331,-20.592,10.863
201209222000,201209222030,0.219,233.841,1.309,9.326,-39.946,19.584
201209222030,201209222100,0.205,222.781,1.135,7.11,-32.19,15.207
201209222100,201209222130,0.224,227.178,1.259,0.844,-33.041,12.134
201209222130,201209222200,0.206,239.208,1.148,6.847,-31.12,11.806
201209222200,201209222230,0.129,229.211,0.91,1.963,-16.646,4.042
201209222230,201209222300,0.062,223.861,0.653,0.247,-4.264,0.975
201209222300,201209222330,0.131,204.697,0.835,5.63,-19.84,5.665
201209222330,201209230000,0.188,203.594,1.033,8.7,-30.928,8.605
201209230000,201209230030,0.201,222.162,0.968,7.048,-27.483,6.969
201209230030,201209230100,0.114,291.709,0.946,-1.436,-12.693,0.605
201209230100,201209230130,0.11,279.165,1.177,2.071,-14.659,2.344
201209230130,201209230200,0.151,296.705,1.206,4.054,-26.981,4.762
201209230200,201209230230,0.224,311.736,1.49,1.512,-20.746,1.494
201209230230,201209230300,0.36,327.093,1.622,9.005,-37.598,11.492
201209230300,201209230330,0.378,335.65,1.572,11.276,-43.533,29.716
201209230330,201209230400,0.352,341.017,1.405,18.519,-43.043,47.44
201209230400,201209230430,0.375,341.319,1.299,21.459,-42.837,51.675
201209230430,201209230500,0.314,348.202,1.125,15.715,-33.528,33.202
201209230500,201209230530,0.257,345.39,0.975,-9999,-45.906,68.336
201209230530,201209230600,0.239,350.467,0.865,31.549,-37.247,47.364
201209230600,201209230630,0.295,4.241,1.039,33.852,-52.405,57.358
201209230630,201209230700,0.369,350.33,1.228,18.219,-34.837,47.21
201209230700,201209230730,0.402,333.818,1.581,9.835,-1.27,48.122
201209230730,201209230800,0.486,346.462,1.673,2.43,26.602,65.739
201209230800,201209230830,0.423,1.173,1.297,0.42,30.583,86.61
201209230830,201209230900,0.501,9.724,1.608,-5.812,48.706,134.163
201209230900,201209230930,0.63,24.448,1.726,-10.523,103.385,206.64
201209230930,201209231000,0.681,21.831,1.771,-6.419,133.961,261.175
201209231000,201209231030,0.703,26.386,1.614,-13.139,199.11,261.455
201209231030,201209231100,0.751,45.724,1.938,-14.859,278.933,284.283
201209231100,201209231130,0.635,32.905,1.774,-11.218,266.566,238.789
201209231130,201209231200,0.562,26.433,1.593,-9.504,245.845,191.33
201209231200,201209231230,0.551,2.801,1.637,-9.598,257.889,235.058
201209231230,201209231300,0.647,347.48,1.942,-10.281,287.686,236.209
201209231300,201209231330,0.565,343.992,1.81,-7.706,225.044,150.633
201209231330,201209231400,0.584,343.508,1.752,-8.798,232.547,178.803
201209231400,201209231430,0.431,333.982,1.549,-11.228,231.055,223.166
201209231430,201209231500,0.534,326.838,1.855,-7.502,189.824,160.196
201209231500,201209231530,0.404,351.514,1.137,-5.342,137.757,125.624
201209231530,201209231600,0.499,346.043,1.432,-9.149,154.409,175.212
201209231600,201209231630,0.26,353.67,0.871,-4.886,69.147,120.264
201209231630,201209231700,0.34,343.659,0.825,7.0,21.456,191.811
201209231700,201209231730,0.205,345.235,0.775,-0.365,-1.509,59.964
201209231730,201209231800,0.148,302.514,1.069,-1.316,-20.002,26.911
201209231800,201209231830,0.097,307.174,1.021,-0.232,-11.598,5.737
201209231830,201209231900,0.024,319.622,0.657,-0.019,1.032,-1.533
201209231900,201209231930,0.061,100.662,0.859,0.934,-7.592,3.212
201209231930,201209232000,0.051,96.365,0.839,-0.465,-1.563,-6.107
201209232000,201209232030,0.053,139.203,0.553,0.08,-4.096,-2.967
201209232030,201209232100,0.049,194.557,0.421,0.199,-3.851,-7.028
201209232100,201209232130,0.072,318.457,0.93,0.855,-7.654,1.836
201209232130,201209232200,0.047,333.389,0.876,0.216,-3.927,2.86
201209232200,201209232230,0.034,308.801,0.266,-0.799,3.215,-2.888
201209232230,201209232300,0.021,302.047,0.53,-0.107,1.064,0.006
201209232300,201209232330,0.018,5.7,0.395,1.062,-2.064,0.831
201209232330,201209240000,0.131,286.313,1.0,6.083,-19.752,-8.329
201209240000,201209240030,0.168,335.864,1.002,2.622,-17.375,0.598
201209240030,201209240100,0.123,343.846,0.781,5.042,-19.504,8.505
201209240100,201209240130,0.194,339.173,1.308,9.034,-41.558,13.455
201209240130,201209240200,0.233,336.799,1.342,15.288,-44.374,21.751
201209240200,201209240230,0.269,346.063,1.177,16.579,-54.82,32.791
201209240230,201209240300,0.236,349.257,0.912,6.981,-34.311,18.427
201209240300,201209240330,0.112,346.235,0.722,3.819,-11.771,4.826
201209240330,201209240400,0.111,291.254,1.015,-0.248,-5.099,-3.087
201209240400,201209240430,0.079,324.153,0.954,0.489,-8.502,0.626
201209240430,201209240500,0.093,333.636,1.097,1.815,-7.598,1.595
201209240500,201209240530,0.105,340.278,1.026,3.155,-13.471,1.403
201209240530,201209240600,0.171,31.225,0.904,8.483,-36.628,-4.972
201209240600,201209240630,0.421,31.002,1.476,9.929,-69.334,-14.907
201209240630,201209240700,0.748,46.04,2.106,14.299,-61.966,20.567
201209240700,201209240730,0.765,53.685,1.959,3.557,-1.327,35.462
201209240730,201209240800,0.795,58.667,2.166,-2.165,40.198,48.999
201209240800,201209240830,0.846,65.298,2.473,-10.775,112.254,73.346
201209240830,201209240900,0.825,67.273,2.551,-13.824,155.033,111.542
201209240900,201209240930,0.957,63.56,2.838,-15.01,185.43,136.146
201209240930,201209241000,0.842,69.305,2.84,-14.275,169.746,133.714
201209241000,201209241030,0.83,84.642,2.409,-16.353,218.683,172.398
201209241030,201209241100,0.858,80.818,2.592,-18.125,262.583,214.502
201209241100,201209241130,0.711,86.048,2.04,-16.827,281.091,231.203
201209241130,201209241200,0.842,58.497,2.442,-18.36,311.823,235.669
201209241200,201209241230,0.684,97.094,2.256,-17.488,268.935,242.832
201209241230,201209241300,0.719,107.238,1.787,-14.289,372.918,230.471
201209241300,201209241330,0.644,84.535,1.757,-13.494,244.044,174.957
201209241330,201209241400,0.67,78.506,2.344,-13.923,216.491,170.05
201209241400,201209241430,0.608,77.461,1.502,-9.794,222.57,174.514
201209241430,201209241500,0.519,93.1,1.711,-13.33,166.351,177.33
201209241500,201209241530,0.579,94.818,1.407,-10.918,185.498,165.318
201209241530,201209241600,0.57,91.166,1.646,-8.905,145.577,146.941
201209241600,201209241630,0.518,68.731,1.417,-6.496,34.065,127.27
201209241630,201209241700,0.407,82.222,1.221,-7.622,11.286,113.452
201209241700,201209241730,0.497,90.248,1.945,-5.503,-15.202,78.478
201209241730,201209241800,0.429,79.05,1.403,-2.307,-48.098,55.529
201209241800,201209241830,0.29,75.45,1.038,1.996,-48.645,23.975
201209241830,201209241900,0.278,65.432,1.126,1.421,-44.522,8.5
201209241900,201209241930,0.325,69.659,1.142,2.324,-46.471,6.734
201209241930,201209242000,0.298,79.947,1.26,1.853,-37.663,5.311
201209242000,201209242030,0.256,89.664,1.13,1.629,-29.492,2.233
201209242030,201209242100,0.154,123.735,1.074,0.183,-9.622,-0.669
201209242100,201209242130,0.179,118.846,1.017,1.262,-16.191,1.501
201209242130,201209242200,0.156,72.093,0.8,1.07,-17.697,0.367
201209242200,201209242230,0.232,75.165,1.013,0.743,-28.812,-0.124
201209242230,201209242300,0.035,252.151,0.406,0.022,-1.2,-0.07
201209242300,201209242330,0.081,93.374,0.806,1.293,-7.704,0.015
201209242330,201209250000,0.114,86.587,0.96,0.565,-11.638,-0.529
201209250000,201209250030,0.129,61.532,0.789,3.356,-20.378,-4.78
201209250030,201209250100,0.154,87.202,1.076,0.837,-19.725,-0.92
201209250100,201209250130,0.14,78.877,1.056,1.464,-19.724,-0.655
201209250130,201209250200,0.21,90.571,1.202,3.222,-32.538,0.716
201209250200,201209250230,0.138,91.685,0.957,0.285,-15.081,0.142
201209250230,201209250300,0.179,81.489,1.069,2.525,-27.284,-0.064
201209250300,201209250330,0.138,77.808,1.009,3.57,-24.307,-1.063
201209250330,201209250400,0.107,66.437,0.879,5.369,-20.385,-1.699
201209250400,201209250430,0.155,62.693,0.886,8.139,-39.453,-4.124
201209250430,201209250500,0.192,64.751,1.116,2.394,-40.226,-1.084
201209250500,201209250530,0.145,71.806,0.783,0.745,-20.833,-0.864
201209250530,201209250600,0.083,34.72,0.541,9.361,-14.764,-4.601
201209250600,201209250630,0.106,41.132,0.71,8.569,-18.387,-4.098
201209250630,201209250700,0.232,73.697,1.198,9.402,-37.256,-1.286
201209250700,201209250730,0.274,95.594,1.193,-0.295,2.39,7.729
201209250730,201209250800,0.336,111.202,1.354,-7.293,49.699,28.425
